Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints
26,1,109905,3,1,4324.585220746597,0.1830641537125774,38,9.529233566667129,3.727054617007167,79,9,5,4,3031
47,0,55070,1,3,4240.458737030124,0.1780319659562535,39,3.5920280665124604,3.681707358320391,78,15,4,8,2724
63,0,50131,2,3,7938.134755248088,0.0314154859578676,20,4.898902857473308,5.651340933007164,99,8,8,3,3723
33,0,69531,1,3,5697.517008566584,0.2674464379952784,11,3.600002619793394,1.906515158307714,66,4,3,0,1138
34,1,65833,1,2,7789.47379877121,0.1594803144506613,23,2.549578639542599,8.850739717855895,36,10,0,1,61
29,1,101259,1,0,8225.595489284002,0.0787577119349848,10,1.3711912360865208,2.118758399065276,39,11,7,3,2994
31,0,144501,3,1,6053.312232080102,0.1075539696885519,33,1.6724431920459844,9.103947702849233,58,1,5,0,2228
20,0,47429,0,0,6573.852451666408,0.1173972613594411,40,5.969244673219876,13.78399159500723,11,5,1,7,1139
37,1,123083,2,2,1071.4479281335916,0.2595468150561768,42,2.735852048652536,3.314316960506549,17,5,9,0,446
37,1,61997,2,2,8164.406741102881,0.1313373513264705,0,8.021950671533343,8.006252690384045,73,9,7,0,1983
28,0,134440,1,3,3931.422792458365,0.2987188568370856,8,8.14660015273867,8.520099581449319,86,14,1,0,3193
54,1,32521,3,0,4987.319741180594,0.1654482890397997,41,4.833049124335947,4.2104290020697785,48,5,0,1,3257
69,1,27045,0,1,6909.042208267471,0.0239864874285227,37,7.493707660369674,4.511238197947303,48,11,2,0,2913
45,0,42699,0,0,2957.8015939148454,0.0937541329686695,45,9.46330674173949,8.717557301115745,13,2,0,0,7
68,1,64985,0,3,2661.738579072215,0.2820306741244591,18,4.050157659749029,2.372745181609949,23,12,7,1,4216
23,0,38459,2,3,950.0369832463084,0.1530807405497188,33,9.369247994522349,13.09735649859364,48,18,2,7,531
39,1,96150,2,1,5195.169033545603,0.0151442348634896,20,2.560055047540864,8.769613002225606,95,2,8,7,4565
19,0,146509,3,2,6592.335126538462,0.130205947389641,18,6.805100871757145,3.593611343888898,67,0,7,7,4014
38,1,126458,0,0,9278.363861381313,0.1595199883985652,20,2.692625322595589,7.788386988755777,98,11,3,9,1987
43,1,131466,2,1,9355.152354417076,0.1609149462898877,7,8.46863357932516,5.7117094055727335,95,9,1,2,1200
49,0,71057,4,2,2843.714131637775,0.2659793027849065,25,6.754628763187401,11.37441563766292,39,12,2,7,664
19,0,76278,4,3,9137.6170932729,0.1051648396481633,28,7.2520651491131645,5.067034980665056,25,2,6,7,511
50,0,23239,3,3,5044.542321323864,0.0149953449366985,13,2.5902200087192155,12.426097938916223,25,19,4,1,67
38,0,134824,4,3,644.7399321561995,0.1055782198066347,12,1.8514716863455136,10.568386482233572,8,5,0,1,3802
69,1,132448,3,3,2260.3506317760307,0.0572999829332034,21,4.211830899520836,1.6066555236935902,57,6,1,0,4492
65,0,68762,4,0,8019.937550171286,0.255928774388321,31,4.275866328806609,0.7454796084256605,18,17,1,4,3734
25,1,114688,0,0,5153.457323294815,0.1167804188476737,3,3.3247265928728944,6.760332450316408,75,15,8,6,2970
18,1,92427,0,1,8550.543543750482,0.0931098362682023,45,8.387262183239368,3.1402460952096547,14,9,4,9,1309
45,1,114311,4,1,9801.80998311336,0.283451142481508,20,4.818397994562827,5.170406613028386,55,0,7,5,1443
26,0,129287,0,0,1321.2007704728062,0.0382863371384099,8,8.349259468126766,8.692125330631336,94,9,5,8,3085
51,0,70756,2,3,9178.068861730006,0.1716217957503464,8,4.65723769623668,12.074982876728043,6,8,9,6,775
49,0,64493,4,2,6342.355944969275,0.1375535219701027,22,4.250945194191342,5.2009335043188445,9,10,4,8,177
25,0,42068,3,0,8035.473646927163,0.1702846943673929,19,8.099517832409754,2.8673023254730903,53,19,1,6,3287
26,0,66865,2,0,9323.731637896604,0.0397727924460943,9,7.761728992155866,11.62109500288974,19,14,0,6,554
19,0,129950,0,0,5080.539475189527,0.0319312828703908,29,5.515440870483091,6.782866325040279,74,0,0,0,4662
42,1,21772,0,1,2342.188129890579,0.1124708791695443,27,4.217021482179326,10.570885775970892,85,8,6,8,2003
60,0,132882,1,0,6571.621301324995,0.0249497839078127,11,1.8907509736068453,3.499989733323781,76,7,8,5,783
33,0,41661,2,0,9347.033547210183,0.1956208581012748,16,3.3517030242860804,8.057372663980658,55,17,5,3,2310
22,0,135781,4,1,5744.496008816671,0.0908152142676301,44,4.674832511132459,7.822911921251462,0,1,1,4,1037
46,1,78391,0,2,373.4021234388032,0.2869094849755381,49,9.11948207856606,6.268573939027172,5,4,3,5,3484
60,0,140536,4,2,4888.528339367183,0.0575106034991504,21,7.12257778761821,2.1265071030845704,42,16,1,5,376
26,1,82968,2,3,6202.757410429775,0.2440818101387095,32,5.664220054753612,3.697861583748309,29,9,2,3,1014
21,1,21085,4,3,7167.886687034526,0.279023635682087,46,6.694885312360386,10.420145078415723,87,9,9,4,832
26,1,144576,2,3,3603.425378403912,0.1532146771024576,45,4.039277889037488,4.784227716452432,69,4,1,1,4640
31,0,138199,3,2,3010.888313812994,0.1881214378169838,48,8.915363276464443,1.992852546064965,35,2,0,9,2562
52,0,31344,1,2,8665.669817868415,0.0922488164687014,25,9.76180630703654,13.562182954273233,47,7,4,6,2125
55,0,127240,1,3,9923.538922925312,0.1268679958134039,26,4.584177101733545,6.803536549639077,27,0,7,9,3762
42,1,130623,3,1,1889.266307433183,0.090976043238603,8,1.2078397868456785,1.71527215353843,4,4,2,2,3028
55,0,43510,3,2,6812.98715089022,0.0607165908247641,15,1.6595025071940903,8.240125102571357,23,11,5,1,511
24,1,65370,2,1,1062.13917863829,0.1663285906724088,49,7.982711561201793,4.132687840836924,70,17,8,4,3601
23,1,49160,2,1,3604.234997814882,0.1072945122762101,22,7.724740992750084,3.521696945512132,15,4,4,2,1770
61,1,79185,3,1,1211.7177419579873,0.1322664960301417,18,2.4129102320628624,7.707549754521623,7,1,2,0,2410
35,1,118329,3,0,7534.415056945273,0.0775092241644283,21,6.472331931867895,11.570402058190494,67,7,2,7,3468
46,0,144535,0,3,7311.919172799215,0.2263948948146509,32,2.189118792401512,8.759394426987535,82,15,2,7,1162
49,1,139411,2,2,9804.953486663442,0.0248929545701409,37,1.7300138250493036,12.94611045698096,41,8,6,1,4818
69,0,144077,0,2,5291.829621084935,0.2705149237582711,43,7.211672776467313,7.318344441698942,65,10,2,0,4258
35,1,83271,4,2,8180.450991131768,0.0267349419024253,35,9.252288295124192,1.288499373334121,32,5,2,9,4687
22,0,89549,3,1,8293.885153819627,0.2966759497122685,15,4.220939443900516,1.7789538845487012,85,7,5,4,2791
37,0,143440,2,2,1865.942587522072,0.1447081914895922,22,6.029036412712593,14.626135096797686,57,1,0,4,1593
63,1,20424,3,1,6487.183686609848,0.1165950172398955,30,9.8204020509571,3.7473758237486128,55,10,5,4,4862
66,0,132928,0,0,4685.115999549924,0.17899145618259,21,4.857661781223519,11.863867710802817,79,3,6,1,854
42,0,20557,0,3,9718.2479236543,0.2608075133014035,18,1.4111786115204106,1.876809818610844,67,13,5,3,1047
33,1,123336,0,1,2621.4545842459856,0.0514534978180554,30,2.1360754947241154,2.9275897367279367,61,14,9,8,4326
45,1,77584,4,0,3069.543809920454,0.287702728619705,15,2.970845707247201,5.400739906530191,23,2,6,1,1790
52,0,65076,4,2,4238.710869333922,0.0604505079487555,45,2.851955007986383,4.377328023923936,98,2,2,3,4227
42,0,141497,2,0,3601.764436994772,0.2030771205266602,24,2.3791802589193365,2.6576835386723867,27,0,5,3,4495
29,0,80477,3,0,1061.3875635314494,0.0554706012448215,27,5.712207133389661,14.175318614911651,37,4,9,1,405
28,1,33383,0,2,1662.6299676419137,0.1282584192227192,8,5.113392130921696,11.293163365798147,77,6,4,0,2688
63,1,35611,2,3,385.46824318200646,0.1331263350812251,12,5.647775253312687,12.325581067950829,23,15,8,9,3064
69,0,135049,3,2,7007.48263826764,0.0475895157550246,42,9.285291884287783,12.923001137841016,72,3,7,9,2689
68,0,27006,1,0,4967.065033055322,0.1575081698686407,17,9.81357365266924,2.3375941610701503,0,10,7,6,4311
41,1,37344,1,1,1643.2928155517786,0.1221147549436769,45,1.9667543396995968,11.544718035769357,48,17,8,8,265
59,0,139616,0,0,2956.035262791205,0.1385551233809779,18,9.697180521231973,6.107981404159999,25,6,8,5,1956
35,0,144866,4,2,6808.222286805579,0.0594651134967266,49,3.811545261830956,5.691886045671894,0,8,1,8,3483
32,0,135242,3,2,521.2724686114248,0.1737714101471405,30,2.364642952894206,5.319980277981534,55,3,5,9,4237
21,0,121630,0,0,5065.790499583956,0.1018978445280235,40,3.3159241496480205,14.975215812822292,56,19,6,9,717
53,1,45757,0,3,7050.031543071535,0.2600907563616696,19,6.13039818717184,4.272747084263664,26,12,7,1,3712
64,1,114520,1,3,3932.3311678518417,0.0754988092136491,11,8.626820998058339,11.056062210688513,87,3,7,3,1066
45,0,72492,4,0,2267.886664743958,0.0734963412935265,40,7.44770456523509,11.286418115503766,2,5,5,4,3016
52,1,143670,2,2,2696.4522644418325,0.2561897662585343,3,7.7475203507358685,6.650644866122945,44,8,9,7,908
37,1,107049,2,2,5092.916277216971,0.2879629456570339,34,6.065806998724348,0.5016840268710625,0,9,6,7,1066
42,1,51952,3,3,6328.896400313148,0.0828170155485686,8,6.08214320070886,13.84685795972084,29,1,4,6,270
62,1,111856,1,0,7754.804132946924,0.0736067562139342,3,6.9257386809097845,9.655369308099408,14,14,3,5,3155
56,1,61705,0,2,2667.249035747825,0.0720090695821532,45,4.634088616029226,0.8324290725521515,39,2,8,9,2008
58,1,81788,1,1,6616.1681082122905,0.2642025455402974,46,3.3021138162029184,0.957847841269063,80,4,3,0,544
36,0,109218,3,0,6341.863594653899,0.1115089515580012,19,2.412050130773439,14.072702030472955,52,17,7,6,3827
22,0,81739,3,3,3486.527221872535,0.1611454269278286,29,3.028055803791008,13.646895146982123,42,19,6,5,3441
54,0,81415,1,1,6817.122254972425,0.0617643271925814,37,4.400353446395339,12.37527081335415,22,6,2,4,363
63,0,137845,2,2,8240.603888841435,0.1757651166675271,49,9.396626558138555,6.820148080658759,14,3,4,8,3769
38,0,115768,3,2,2947.9080342121456,0.21580341537945,20,9.691681189169632,11.86815648969094,9,1,9,9,1147
31,0,110152,0,2,3719.929517303037,0.237135152338246,39,7.383877400216003,4.301778008836496,12,2,1,9,2980
50,0,51308,4,0,5925.401061982387,0.0873896235338345,13,3.3849422733217907,10.27731371944986,42,12,2,4,3223
52,0,25704,1,0,9197.254510260362,0.0207061164924294,25,3.019242226061886,3.779494708008916,78,13,9,4,3726
55,1,106411,0,2,1096.937104492314,0.1067357818180783,26,9.304107830669178,10.040753000372156,4,19,7,2,1711
68,0,145172,4,1,1628.2975632833136,0.1015541015622206,48,5.033889211934083,7.672770214228818,87,11,9,3,3288
21,0,149249,3,1,5504.595034712807,0.2956868500919249,25,3.9015388330617777,7.927413643564325,88,19,7,7,1136
59,0,138099,1,1,8416.980255110158,0.0871155470372089,44,8.86573030189898,10.8859536581913,80,12,3,4,4862
59,1,58655,4,2,9016.48597429365,0.0802258199147483,9,6.189088662793766,13.430681580467027,7,10,9,4,4760
69,0,56527,0,3,1032.8204231284676,0.1676635290519136,41,7.030458648202665,5.829372914484083,82,10,9,9,921
40,0,89563,2,1,6154.727910850895,0.0164242634971809,28,4.236474413574904,13.642280862380042,36,2,3,9,0
45,0,111614,2,2,4597.55801031763,0.1464172835181236,19,3.656755741342237,1.521231500859746,34,15,5,8,2665
48,0,79670,4,3,2851.25699977541,0.2426900924960957,17,5.969048679981593,14.106549938255425,35,6,9,6,3825
63,0,136565,2,0,575.9238140871951,0.2934599867771925,28,3.2235266561177616,11.2264748864353,12,16,8,4,3483
40,1,95876,3,0,2547.2564631449886,0.1279488019815901,23,4.090211372216293,14.925551650861482,27,5,7,8,2029
56,0,71473,1,3,6431.06882795579,0.1532663091649395,4,1.781847636650479,8.096853643811063,44,19,6,5,1131
64,1,48820,2,0,3665.5413266021465,0.1733607423149575,37,8.487142275122805,3.478847389035322,16,14,9,1,3480
66,0,109698,1,3,8266.525916498622,0.1220812941049046,31,3.316495477476076,7.277589073974069,47,19,4,9,2422
58,1,132655,2,1,9169.231457255615,0.0567186078174623,19,9.108622599082418,7.473400891015522,19,10,8,4,3973
26,1,79615,2,0,3497.9547530701,0.0333244448192393,20,3.9299254831050376,14.658851611184849,17,13,5,3,3014
41,1,104192,0,1,1616.9965033289448,0.0882506782620844,5,7.525535360757944,8.780546097853042,81,14,3,5,4952
62,0,54710,3,3,6451.21000603098,0.0618089732087078,15,1.7318171966371585,14.846927652066526,60,0,8,3,4708
21,0,59916,0,0,3173.7345078610538,0.1324107538552047,1,9.427078498946472,7.80400707633442,5,18,4,8,542
43,1,85402,0,3,5769.959526667172,0.2185706354495405,32,5.629078516570335,8.325394847079796,33,13,1,3,4089
39,1,141869,0,1,1868.555706797236,0.2015903374542811,35,8.150780327019099,1.482750979436942,74,8,1,0,4603
67,0,48003,4,2,3665.508081405373,0.1424936113774026,45,8.838730818877224,7.778765434185785,64,19,6,5,1603
35,0,102526,3,2,5908.926631137681,0.1065589438474571,27,6.519679288847626,11.74672611320036,0,12,9,4,3555
31,1,56640,1,2,6767.015424841933,0.1834264344567679,48,5.607598714321366,7.798267693335955,11,14,9,8,3683
26,0,108520,2,2,887.2077469052468,0.0983281993828902,31,9.6347528312416,7.225884681252691,96,13,5,8,1753
46,0,124458,1,3,9621.609017580122,0.2360411153497896,34,2.224857088406953,6.504360963493156,62,18,4,2,1150
65,1,101399,4,0,9871.083879910737,0.1567345938642052,43,4.015619829638646,3.7413522865718303,93,14,7,4,2726
68,0,64296,2,3,7588.602909560584,0.2284752766307438,38,3.768342540384608,11.705779810321758,12,1,9,4,1307
57,0,26544,3,3,4018.26107719502,0.2360652713920552,45,5.766709388224879,4.421029910588973,18,18,4,9,4425
31,0,65680,4,2,3152.005782329464,0.134083600277534,6,5.516638994656544,14.776235333490888,37,10,6,1,1160
62,0,126032,4,0,7649.039597278824,0.0583068322037909,44,4.583153707397587,11.703158755838732,79,18,5,0,1526
40,0,35852,1,1,7220.477854623866,0.2210950880058628,6,2.981617791554376,5.7528763519317785,62,18,8,3,2819
32,0,109042,3,0,3803.638422108612,0.1052876425621165,40,4.190542499165469,8.831910924258386,76,6,2,7,2645
61,0,27549,3,0,6250.274938812751,0.1547151718103979,25,3.9527420104793984,10.67294510281997,92,17,1,3,68
60,0,72448,3,0,5721.672979425029,0.017775032689719,23,4.662337063891192,2.3173200727643746,66,14,0,6,658
40,0,121564,3,1,5162.184476624823,0.122715653041479,29,5.258647719098292,6.830217889859727,65,6,5,6,3710
57,1,60352,3,0,4857.535335464871,0.2658507021649943,8,4.479788514608024,6.366709255096246,17,4,9,2,598
47,0,139598,1,2,4323.250357340754,0.2401404863184392,10,3.69589810068996,2.8026757525021297,22,13,5,7,1911
65,0,92495,3,0,4804.362566010736,0.0316636266598479,25,7.911908868787433,11.355255788180544,70,2,7,4,2635
26,1,125277,4,1,8444.98732417855,0.1942452669131182,49,3.305918564638581,1.4030518687691165,44,12,8,6,2136
53,0,54256,1,0,1155.7039579452885,0.2090644585070717,28,3.3002291203962715,1.4641651958318684,90,13,9,1,4828
53,1,62732,4,3,957.5402671946792,0.0630388206086357,47,6.392374197063056,6.6397809040311415,83,5,8,3,3909
53,1,141356,1,3,6664.592154815269,0.2845771962896453,28,7.347354869385974,6.176997661613011,43,5,2,9,1000
43,0,34413,4,2,3799.437356673194,0.2504578256385787,16,5.6636839645934325,10.63110945253112,42,11,8,0,1681
56,0,36639,4,3,7393.656163984231,0.070866778109193,42,5.079420605102018,14.141096927182051,55,1,0,9,4244
21,0,56389,3,0,1654.3238724409616,0.1964416113647331,27,9.922315555531982,13.729218106888942,92,19,1,3,1
27,1,23907,0,0,3524.105989372056,0.1833874650797251,45,3.7802314746160106,8.510533329279856,30,14,0,5,4004
63,0,31357,2,0,2157.505162501886,0.1375694107423908,12,8.25599998513837,9.778718652083546,46,9,8,9,589
44,0,98277,4,1,2542.5953513686086,0.1587623071149846,17,8.689264345380316,11.600881066727364,12,7,6,0,2508
39,0,138258,1,3,3982.226784677107,0.1679919882422033,30,9.85198115154514,1.1610484996322872,20,19,2,9,243
48,0,93251,3,0,1814.714677543908,0.2471585982363016,47,4.281871996409206,7.733380513240432,86,7,2,7,1053
37,1,91123,0,2,5841.691054317846,0.0247935416274446,6,3.71640384176659,1.0584496640042165,21,3,1,6,3453
59,1,71087,0,1,2906.33638178331,0.1381392909050809,15,9.071172890345151,6.166123843245012,47,5,0,7,1373
61,0,71829,0,0,5835.892529534929,0.0787686153719701,10,3.07442728974262,2.910157692944941,57,0,4,1,2485
40,0,129518,4,3,4520.915854637351,0.1441191166062121,15,6.657459307612791,2.395778683443188,49,19,2,3,2701
49,0,86520,4,3,3824.3430924212175,0.2486511678270948,3,7.32839817967822,7.561097528060243,19,0,1,9,3307
42,0,53500,3,0,7281.21659191329,0.1596155013686422,28,8.175516710438497,7.415659408092414,57,18,4,4,408
39,0,124232,3,0,1920.7044051682933,0.2517274219037786,17,8.216368314405964,10.755286431994053,63,7,4,3,1650
30,1,116548,0,1,3509.310682412905,0.1427162492683652,19,1.8681929206154744,0.7336691707244403,49,11,8,2,4867
30,0,90624,4,0,3844.370247304518,0.2518321457500453,27,6.859417291884871,2.803954137180096,91,19,7,0,495
42,1,105814,0,0,6405.503103286848,0.2090746453720502,18,1.8022734432960383,2.519508194134521,95,2,3,3,1520
66,1,131114,2,1,8665.772999018416,0.0315255201128839,2,1.03795130968159,0.9402449119339968,35,17,5,9,1352
60,0,48859,0,3,6176.658863636028,0.2910507914467712,34,5.483904487630524,7.124154628983682,13,7,3,5,4439
68,0,139195,2,3,7047.413954261536,0.0867064760608061,19,3.071071609878702,14.61722595394913,38,8,7,7,355
33,0,64917,1,1,5441.035625286261,0.2328928827840903,17,2.519183165615285,0.6591252425121488,16,1,7,6,2596
61,0,95561,0,0,5930.523662361872,0.1843503100253797,46,2.125013573748068,7.327582319248078,57,18,6,6,666
45,0,130884,2,0,5828.8008781473845,0.2116940577611847,0,5.199087029345653,10.590380919349844,18,13,3,3,4217
40,0,86550,4,3,4073.5173443013255,0.0753317772859981,21,6.171891894461947,6.759733378121879,93,19,4,1,50
21,0,105544,0,3,9424.435721508047,0.2500414290902046,0,2.836158029395889,9.2791129751193,32,4,5,9,2581
64,0,23090,4,1,401.2176792068401,0.2286870158968099,9,2.4140253981467894,11.936815827436796,50,1,6,5,2099
52,0,36219,2,3,4464.879543526111,0.2556560457522918,42,1.7782769591837888,2.3726427395585983,90,3,7,4,1242
43,0,108196,4,0,5512.487864852775,0.1817179468898465,32,2.878104449620114,14.142618039342077,43,9,1,8,4474
32,1,129488,1,3,7163.692324275084,0.1527950619346216,37,4.802183656028321,12.633152692014294,27,17,3,0,829
27,1,81713,2,0,7054.694149092456,0.2747357297655043,25,4.841738946987851,4.26338593226005,24,13,9,4,2680
32,1,75618,3,3,3184.5793495685352,0.0336238026348083,39,3.556291689751492,9.276334441459229,16,15,0,9,1163
54,1,62967,1,0,4541.261907135511,0.0280599850481772,16,3.841845610997317,8.241560570359635,90,18,4,1,3423
21,1,43089,1,2,8537.254922631828,0.1578661610916118,1,6.317396004428616,7.007969499253386,6,18,9,3,2847
64,0,67972,3,1,8112.242018693018,0.1049579577009345,22,7.518436499287704,11.819492368028635,55,17,3,5,4951
26,1,63118,1,2,1277.5191358529826,0.2141180212381764,39,6.984065861946023,3.1989328409744022,8,10,9,5,4937
21,0,63968,3,3,9720.41386162004,0.2217256683164352,47,8.12696782784905,2.2097896927747085,23,9,5,0,1491
35,0,57232,0,2,7866.755526176036,0.1742476558147383,29,3.399292511546361,3.531355810669308,35,2,0,8,1204
25,1,133369,1,2,3405.240348598252,0.0478191735030585,15,8.875686804405152,13.286052117052616,87,13,8,8,641
64,1,117354,1,1,955.9175194427154,0.1137447948718857,0,8.799416958566484,7.606954564881648,82,4,7,7,1107
64,1,147343,1,1,3073.411819690953,0.1511340412480467,30,2.4115862775481665,5.738003893041749,2,19,7,0,4127
64,0,145437,0,2,1863.2657939885123,0.1996780739476189,8,5.587451780680115,2.455299730760757,16,1,5,6,3427
32,0,60315,0,0,5449.101350305556,0.2154829116429347,33,1.1867104633039445,11.11133898861356,54,17,0,7,4245
48,0,104873,0,2,5163.737022407342,0.2947568520589679,16,3.09437827975215,4.556105951530839,9,6,6,6,4898
40,1,27198,2,2,5053.609306793494,0.1336041891406232,23,3.712723595255511,10.007163601919403,84,8,0,6,4725
29,1,113786,4,2,4175.0607371486185,0.2639542557838956,3,2.5836039215122057,12.486983392048687,2,6,2,5,243
66,0,135378,1,3,3109.2990825115726,0.2757670615539331,26,7.151193732076544,4.301351289529199,56,7,7,6,2994
28,1,97656,4,3,3713.640321206136,0.0856901650331733,15,3.952920368095194,5.8553492990361375,63,6,9,3,3930
